"exporter_iso3c","exporter_country","importer_iso3c","importer_country","hs6","year","hs_version","total_q"
"ITA","Italy","MAR","Morocco",30617,2018,"HS12",97.761
"ITA","Italy","MAR","Morocco",160521,2018,"HS12",0.46
"ITA","Italy","MDA","Moldova",30626,2018,"HS12",5.829
"ITA","Italy","MDA","Moldova",30627,2018,"HS12",4.145
"ITA","Italy","MDV","Maldives",30617,2018,"HS12",0.008
"ITA","Italy","MDV","Maldives",30627,2018,"HS12",0.01
"ITA","Italy","MLT","Malta",30616,2018,"HS12",6.251
"ITA","Italy","MLT","Malta",30617,2018,"HS12",127.111
"ITA","Italy","MLT","Malta",30626,2018,"HS12",0.004
"ITA","Italy","MLT","Malta",30627,2018,"HS12",0.006
"ITA","Italy","MLT","Malta",160521,2018,"HS12",0.983
"ITA","Italy","MLT","Malta",160529,2018,"HS12",8.386
"ITA","Italy","MUS","Mauritius",30627,2018,"HS12",0.011
"ITA","Italy","NLD","Netherlands",30616,2018,"HS12",0.086
"ITA","Italy","NLD","Netherlands",30617,2018,"HS12",13.533
"ITA","Italy","NLD","Netherlands",30626,2018,"HS12",0.003
"ITA","Italy","NLD","Netherlands",30627,2018,"HS12",1.387
"ITA","Italy","NLD","Netherlands",160521,2018,"HS12",25.477
"ITA","Italy","NLD","Netherlands",160529,2018,"HS12",0.174
"ITA","Italy","NOR","Norway",160529,2018,"HS12",0.24
"ITA","Italy","POL","Poland",30616,2018,"HS12",1.075
"ITA","Italy","POL","Poland",30617,2018,"HS12",55.649
"ITA","Italy","POL","Poland",30626,2018,"HS12",2.532
"ITA","Italy","POL","Poland",160521,2018,"HS12",0.036
"ITA","Italy","POL","Poland",160529,2018,"HS12",0.007
"ITA","Italy","PRT","Portugal",30616,2018,"HS12",0.002
"ITA","Italy","PRT","Portugal",30617,2018,"HS12",0.992
"ITA","Italy","PRT","Portugal",160529,2018,"HS12",0.099
"ITA","Italy","ROU","Romania",30616,2018,"HS12",1.741
"ITA","Italy","ROU","Romania",30617,2018,"HS12",27.759
"ITA","Italy","ROU","Romania",30626,2018,"HS12",0.064
"ITA","Italy","ROU","Romania",30627,2018,"HS12",2.38
"ITA","Italy","ROU","Romania",160521,2018,"HS12",0.193
"ITA","Italy","ROU","Romania",160529,2018,"HS12",1.184
"ITA","Italy","SAU","Saudi Arabia",30627,2018,"HS12",0.15
"ITA","Italy","SGP","Singapore",30616,2018,"HS12",0.422
"ITA","Italy","SGP","Singapore",30617,2018,"HS12",1
"ITA","Italy","SGP","Singapore",160521,2018,"HS12",0.088
"ITA","Italy","SVK","Slovakia",30617,2018,"HS12",3.139
"ITA","Italy","SVK","Slovakia",30627,2018,"HS12",0.056
"ITA","Italy","SVK","Slovakia",160529,2018,"HS12",0.286
"ITA","Italy","SVN","Slovenia",30616,2018,"HS12",4.817
"ITA","Italy","SVN","Slovenia",30617,2018,"HS12",65.099
"ITA","Italy","SVN","Slovenia",30626,2018,"HS12",0.193
"ITA","Italy","SVN","Slovenia",30627,2018,"HS12",1.05
"ITA","Italy","SVN","Slovenia",160521,2018,"HS12",15.764
"ITA","Italy","SVN","Slovenia",160529,2018,"HS12",0.775
"ITA","Italy","SWE","Sweden",30616,2018,"HS12",0.004
"ITA","Italy","SWE","Sweden",30617,2018,"HS12",0.122
"ITA","Italy","SWE","Sweden",160529,2018,"HS12",1.35
"ITA","Italy","SYC","Seychelles",30616,2018,"HS12",0.433
"ITA","Italy","SYC","Seychelles",30617,2018,"HS12",0.005
"ITA","Italy","SYC","Seychelles",30627,2018,"HS12",0.523
"ITA","Italy","THA","Thailand",30617,2018,"HS12",7.781
"ITA","Italy","TUN","Tunisia",30617,2018,"HS12",17.126
"ITA","Italy","UKR","Ukraine",30627,2018,"HS12",100.535
"ITA","Italy","USA","United States",30617,2018,"HS12",0.15
"ITA","Italy","USA","United States",160529,2018,"HS12",0.922
"ITA","Italy","VNM","Vietnam",30617,2018,"HS12",8.103
"JAM","Jamaica","ATG","Antigua & Barbuda",30617,2018,"HS12",0.34
"JAM","Jamaica","ATG","Antigua & Barbuda",160529,2018,"HS12",2.239
"JAM","Jamaica","BHS","Bahamas",30616,2018,"HS12",0.025
"JAM","Jamaica","BHS","Bahamas",30627,2018,"HS12",0.01
"JAM","Jamaica","BHS","Bahamas",160529,2018,"HS12",0.008
"JAM","Jamaica","BRB","Barbados",30617,2018,"HS12",0.227
"JAM","Jamaica","BRB","Barbados",160529,2018,"HS12",1.101
"JAM","Jamaica","CAN","Canada",160529,2018,"HS12",0.203
"JAM","Jamaica","DMA","Dominica",160529,2018,"HS12",0.648
"JAM","Jamaica","GBR","United Kingdom",30617,2018,"HS12",0.01
"JAM","Jamaica","GBR","United Kingdom",160521,2018,"HS12",0.22
"JAM","Jamaica","GBR","United Kingdom",160529,2018,"HS12",0.957
"JAM","Jamaica","GRD","Grenada",30617,2018,"HS12",0.365
"JAM","Jamaica","GRD","Grenada",160529,2018,"HS12",1.907
"JAM","Jamaica","GUY","Guyana",160529,2018,"HS12",0.102
"JAM","Jamaica","KNA","St. Kitts & Nevis",160529,2018,"HS12",0.661
"JAM","Jamaica","LCA","St. Lucia",30617,2018,"HS12",1.06
"JAM","Jamaica","LCA","St. Lucia",160529,2018,"HS12",3.984
"JAM","Jamaica","NLD","Netherlands",30627,2018,"HS12",0.437
"JAM","Jamaica","NLD","Netherlands",160529,2018,"HS12",0.585
"JAM","Jamaica","TTO","Trinidad & Tobago",30617,2018,"HS12",0.122
"JAM","Jamaica","TTO","Trinidad & Tobago",160529,2018,"HS12",0.613
"JAM","Jamaica","USA","United States",30617,2018,"HS12",0.007
"JAM","Jamaica","USA","United States",160521,2018,"HS12",2.881
"JAM","Jamaica","USA","United States",160529,2018,"HS12",1.127
"JAM","Jamaica","VCT","St. Vincent & Grenadines",160529,2018,"HS12",0.232
"JPN","Japan","ARE","United Arab Emirates",30616,2018,"HS12",37.655
"JPN","Japan","ARE","United Arab Emirates",30617,2018,"HS12",346.153
"JPN","Japan","ARE","United Arab Emirates",30626,2018,"HS12",0.092
"JPN","Japan","ARE","United Arab Emirates",30627,2018,"HS12",0.659
"JPN","Japan","ARE","United Arab Emirates",160521,2018,"HS12",0.472
"JPN","Japan","AUS","Australia",160521,2018,"HS12",0.75
"JPN","Japan","BEL","Belgium",160521,2018,"HS12",0.53
"JPN","Japan","BHR","Bahrain",30617,2018,"HS12",0.18
"JPN","Japan","BHS","Bahamas",30616,2018,"HS12",1.262
"JPN","Japan","BHS","Bahamas",30617,2018,"HS12",2.01
"JPN","Japan","BRN","Brunei",30617,2018,"HS12",0.899
"JPN","Japan","BRN","Brunei",30627,2018,"HS12",0.148
"JPN","Japan","CAN","Canada",30616,2018,"HS12",0.44
"JPN","Japan","CAN","Canada",30617,2018,"HS12",1.066
"JPN","Japan","CAN","Canada",30626,2018,"HS12",1.01
"JPN","Japan","CAN","Canada",30627,2018,"HS12",0.745
"JPN","Japan","CAN","Canada",160521,2018,"HS12",3.869
"JPN","Japan","CHN","China",30616,2018,"HS12",40.092
"JPN","Japan","CHN","China",30617,2018,"HS12",118.831
"JPN","Japan","CHN","China",30626,2018,"HS12",3.937
"JPN","Japan","CHN","China",30627,2018,"HS12",8.359
"JPN","Japan","CHN","China",160521,2018,"HS12",12.905
"JPN","Japan","CHN","China",160529,2018,"HS12",13.121
"JPN","Japan","CZE","Czechia",30627,2018,"HS12",0.014
"JPN","Japan","DEU","Germany",30616,2018,"HS12",0.086
"JPN","Japan","DEU","Germany",30617,2018,"HS12",0.05
"JPN","Japan","DNK","Denmark",30627,2018,"HS12",0.003
"JPN","Japan","DOM","Dominican Republic",160529,2018,"HS12",0.002
"JPN","Japan","FIN","Finland",30617,2018,"HS12",0.678
"JPN","Japan","FIN","Finland",160529,2018,"HS12",0.12
"JPN","Japan","FRA","France",30616,2018,"HS12",1.441
"JPN","Japan","FRA","France",30617,2018,"HS12",0.444
"JPN","Japan","FRA","France",30627,2018,"HS12",0.016
"JPN","Japan","FRA","France",160521,2018,"HS12",0.015
"JPN","Japan","IDN","Indonesia",30616,2018,"HS12",0.829
"JPN","Japan","IDN","Indonesia",30617,2018,"HS12",54.68
"JPN","Japan","IDN","Indonesia",30626,2018,"HS12",1.113
"JPN","Japan","IDN","Indonesia",30627,2018,"HS12",0.224
"JPN","Japan","IDN","Indonesia",160529,2018,"HS12",2.934
"JPN","Japan","IND","India",30616,2018,"HS12",0.098
"JPN","Japan","IND","India",30617,2018,"HS12",65.92
"JPN","Japan","ISL","Iceland",30616,2018,"HS12",0.72
"JPN","Japan","ISL","Iceland",30617,2018,"HS12",0.481
"JPN","Japan","ISL","Iceland",160529,2018,"HS12",1.693
"JPN","Japan","JOR","Jordan",30617,2018,"HS12",0.544
"JPN","Japan","KHM","Cambodia",30617,2018,"HS12",0.099
"JPN","Japan","KHM","Cambodia",30626,2018,"HS12",0.087
"JPN","Japan","KHM","Cambodia",30627,2018,"HS12",0.026
"JPN","Japan","KHM","Cambodia",160521,2018,"HS12",0.048
"JPN","Japan","KHM","Cambodia",160529,2018,"HS12",0.817
"JPN","Japan","KOR","South Korea",30616,2018,"HS12",12.31
"JPN","Japan","KOR","South Korea",30617,2018,"HS12",8.882
"JPN","Japan","KOR","South Korea",160521,2018,"HS12",0.001
"JPN","Japan","KOR","South Korea",160529,2018,"HS12",0.015
"JPN","Japan","KWT","Kuwait",30617,2018,"HS12",0.192
"JPN","Japan","LBN","Lebanon",30616,2018,"HS12",0.07
"JPN","Japan","LBN","Lebanon",30617,2018,"HS12",0.277
"JPN","Japan","LBN","Lebanon",30627,2018,"HS12",0.375
"JPN","Japan","LBN","Lebanon",160529,2018,"HS12",0.078
"JPN","Japan","MDV","Maldives",30617,2018,"HS12",0.003
"JPN","Japan","MMR","Myanmar (Burma)",30617,2018,"HS12",19.881
"JPN","Japan","MNG","Mongolia",30617,2018,"HS12",0.122
"JPN","Japan","MNG","Mongolia",160529,2018,"HS12",0.01
"JPN","Japan","MYS","Malaysia",30616,2018,"HS12",0.572
"JPN","Japan","MYS","Malaysia",30617,2018,"HS12",2.274
"JPN","Japan","MYS","Malaysia",30626,2018,"HS12",0.203
"JPN","Japan","MYS","Malaysia",30627,2018,"HS12",2.395
"JPN","Japan","MYS","Malaysia",160529,2018,"HS12",0.98
"JPN","Japan","NAM","Namibia",160521,2018,"HS12",0.008
"JPN","Japan","NOR","Norway",160521,2018,"HS12",0.526
"JPN","Japan","NPL","Nepal",30617,2018,"HS12",0.048
"JPN","Japan","NZL","New Zealand",30616,2018,"HS12",0.476
"JPN","Japan","NZL","New Zealand",30617,2018,"HS12",1.71
"JPN","Japan","NZL","New Zealand",30627,2018,"HS12",0.01
"JPN","Japan","NZL","New Zealand",160521,2018,"HS12",1.809
"JPN","Japan","PER","Peru",30617,2018,"HS12",2.676
"JPN","Japan","PHL","Philippines",30617,2018,"HS12",0.097
"JPN","Japan","PHL","Philippines",30627,2018,"HS12",0.765
"JPN","Japan","PHL","Philippines",160521,2018,"HS12",0.347
"JPN","Japan","PHL","Philippines",160529,2018,"HS12",0.343
"JPN","Japan","POL","Poland",160521,2018,"HS12",0.009
"JPN","Japan","POL","Poland",160529,2018,"HS12",1.605
"JPN","Japan","QAT","Qatar",30617,2018,"HS12",0.1
"JPN","Japan","RUS","Russia",30616,2018,"HS12",0.072
"JPN","Japan","RUS","Russia",30617,2018,"HS12",2.948
"JPN","Japan","RUS","Russia",30626,2018,"HS12",0.017
"JPN","Japan","SAU","Saudi Arabia",30616,2018,"HS12",0.922
"JPN","Japan","SAU","Saudi Arabia",30617,2018,"HS12",0.056
"JPN","Japan","SAU","Saudi Arabia",160529,2018,"HS12",2.887
"JPN","Japan","SGP","Singapore",30616,2018,"HS12",1.942
"JPN","Japan","SGP","Singapore",30617,2018,"HS12",7.694
"JPN","Japan","SGP","Singapore",30626,2018,"HS12",0.13
"JPN","Japan","SGP","Singapore",30627,2018,"HS12",2.014
"JPN","Japan","SGP","Singapore",160521,2018,"HS12",2.392
"JPN","Japan","SGP","Singapore",160529,2018,"HS12",2.369
"JPN","Japan","SYC","Seychelles",30627,2018,"HS12",0.009
"JPN","Japan","THA","Thailand",30616,2018,"HS12",1.445
"JPN","Japan","THA","Thailand",30617,2018,"HS12",23.211
"JPN","Japan","THA","Thailand",30626,2018,"HS12",2.543
"JPN","Japan","THA","Thailand",30627,2018,"HS12",3.328
"JPN","Japan","THA","Thailand",160521,2018,"HS12",0.153
"JPN","Japan","THA","Thailand",160529,2018,"HS12",1.426
"JPN","Japan","TWN","Taiwan",30616,2018,"HS12",8.338
"JPN","Japan","TWN","Taiwan",30617,2018,"HS12",9.509
"JPN","Japan","TWN","Taiwan",30626,2018,"HS12",0.033
"JPN","Japan","TWN","Taiwan",30627,2018,"HS12",0.57
"JPN","Japan","TWN","Taiwan",160521,2018,"HS12",0.08
"JPN","Japan","TWN","Taiwan",160529,2018,"HS12",1.085
"JPN","Japan","USA","United States",30617,2018,"HS12",0.762
"JPN","Japan","USA","United States",30627,2018,"HS12",0.292
"JPN","Japan","USA","United States",160521,2018,"HS12",0.417
"JPN","Japan","USA","United States",160529,2018,"HS12",8.339
"JPN","Japan","VNM","Vietnam",30616,2018,"HS12",145.232
"JPN","Japan","VNM","Vietnam",30617,2018,"HS12",15.895
"JPN","Japan","VNM","Vietnam",30627,2018,"HS12",0.104
"JPN","Japan","VNM","Vietnam",160521,2018,"HS12",19.008
"JPN","Japan","VNM","Vietnam",160529,2018,"HS12",0.571
"KAZ","Kazakhstan","AUT","Austria",30616,2018,"HS12",0.011
"KAZ","Kazakhstan","EST","Estonia",30616,2018,"HS12",0.123
"KAZ","Kazakhstan","KGZ","Kyrgyzstan",30616,2018,"HS12",0.759
"KAZ","Kazakhstan","KGZ","Kyrgyzstan",30617,2018,"HS12",3.501
"KAZ","Kazakhstan","KGZ","Kyrgyzstan",160521,2018,"HS12",1.245
"KAZ","Kazakhstan","KGZ","Kyrgyzstan",160529,2018,"HS12",2.94
"KAZ","Kazakhstan","RUS","Russia",160529,2018,"HS12",0.006
"KEN","Kenya","AUT","Austria",30627,2018,"HS12",0.038
"KEN","Kenya","CAN","Canada",30627,2018,"HS12",1.547
"KEN","Kenya","CHN","China",30627,2018,"HS12",0.217
"KEN","Kenya","CIV","Côte d’Ivoire",30617,2018,"HS12",0.015
"KEN","Kenya","CZE","Czechia",30627,2018,"HS12",0.02
"KEN","Kenya","DEU","Germany",30627,2018,"HS12",0.229
"KEN","Kenya","DNK","Denmark",30627,2018,"HS12",0.016
"KEN","Kenya","ESP","Spain",30627,2018,"HS12",0.034
"KEN","Kenya","HUN","Hungary",30627,2018,"HS12",0.003
"KEN","Kenya","NLD","Netherlands",30617,2018,"HS12",0.012
"KEN","Kenya","NLD","Netherlands",30627,2018,"HS12",0.804
"KEN","Kenya","NOR","Norway",30627,2018,"HS12",0.002
"KEN","Kenya","POL","Poland",30627,2018,"HS12",0.006
"KEN","Kenya","PRT","Portugal",30617,2018,"HS12",63.6
"KEN","Kenya","ROU","Romania",30617,2018,"HS12",0.008
"KEN","Kenya","RUS","Russia",30627,2018,"HS12",0.004
"KEN","Kenya","RWA","Rwanda",30626,2018,"HS12",0.01
"KEN","Kenya","RWA","Rwanda",30627,2018,"HS12",0.03
"KEN","Kenya","UGA","Uganda",30617,2018,"HS12",0.128
"KEN","Kenya","UKR","Ukraine",30627,2018,"HS12",0.105
"KHM","Cambodia","CHN","China",30617,2018,"HS12",0.45
"KHM","Cambodia","THA","Thailand",30616,2018,"HS12",10.347
"KHM","Cambodia","THA","Thailand",30627,2018,"HS12",609.317
"KHM","Cambodia","VNM","Vietnam",30616,2018,"HS12",14.061
"KOR","South Korea","ARE","United Arab Emirates",30617,2018,"HS12",0.199
"KOR","South Korea","ARE","United Arab Emirates",30627,2018,"HS12",1.23
"KOR","South Korea","ARE","United Arab Emirates",160521,2018,"HS12",0.422
"KOR","South Korea","ARE","United Arab Emirates",160529,2018,"HS12",0.108
"KOR","South Korea","AUS","Australia",30616,2018,"HS12",0.6
"KOR","South Korea","AUS","Australia",30617,2018,"HS12",8.5
"KOR","South Korea","AUS","Australia",30627,2018,"HS12",6.951
"KOR","South Korea","AUS","Australia",160521,2018,"HS12",0.08
"KOR","South Korea","AUS","Australia",160529,2018,"HS12",2.429
"KOR","South Korea","AUT","Austria",30617,2018,"HS12",0.01
"KOR","South Korea","AUT","Austria",30627,2018,"HS12",1.2
"KOR","South Korea","BGD","Bangladesh",30627,2018,"HS12",0.01
"KOR","South Korea","CAN","Canada",30617,2018,"HS12",2.389
"KOR","South Korea","CAN","Canada",30627,2018,"HS12",20.679
"KOR","South Korea","CAN","Canada",160521,2018,"HS12",3.267
"KOR","South Korea","CAN","Canada",160529,2018,"HS12",1.68
"KOR","South Korea","CHE","Switzerland",160529,2018,"HS12",0.026
"KOR","South Korea","CHL","Chile",30617,2018,"HS12",0.228
"KOR","South Korea","CHL","Chile",30627,2018,"HS12",0.42
"KOR","South Korea","CHL","Chile",160521,2018,"HS12",0.192
"KOR","South Korea","CHN","China",30616,2018,"HS12",79.032
"KOR","South Korea","CHN","China",30617,2018,"HS12",757.352
"KOR","South Korea","CHN","China",30627,2018,"HS12",0.19
"KOR","South Korea","CHN","China",160521,2018,"HS12",10.657
"KOR","South Korea","CHN","China",160529,2018,"HS12",3.734
"KOR","South Korea","DEU","Germany",30627,2018,"HS12",1.5
"KOR","South Korea","ESP","Spain",30627,2018,"HS12",0.012
"KOR","South Korea","ETH","Ethiopia",30617,2018,"HS12",0.05
"KOR","South Korea","FIN","Finland",30617,2018,"HS12",0.005
"KOR","South Korea","FRA","France",30627,2018,"HS12",0.335
"KOR","South Korea","FRA","France",160521,2018,"HS12",0.41
"KOR","South Korea","FRA","France",160529,2018,"HS12",0.032
"KOR","South Korea","GBR","United Kingdom",30617,2018,"HS12",0.003
"KOR","South Korea","GBR","United Kingdom",30627,2018,"HS12",0.742
"KOR","South Korea","GTM","Guatemala",30617,2018,"HS12",0.41
"KOR","South Korea","GTM","Guatemala",160521,2018,"HS12",0.054
"KOR","South Korea","GTM","Guatemala",160529,2018,"HS12",0.013
"KOR","South Korea","IDN","Indonesia",160521,2018,"HS12",15
"KOR","South Korea","IND","India",30617,2018,"HS12",15.817
"KOR","South Korea","IRQ","Iraq",30616,2018,"HS12",0.383
"KOR","South Korea","IRQ","Iraq",30617,2018,"HS12",0.877
"KOR","South Korea","IRQ","Iraq",30627,2018,"HS12",0.05
"KOR","South Korea","ISL","Iceland",30616,2018,"HS12",0.05
"KOR","South Korea","JPN","Japan",30616,2018,"HS12",5.568
"KOR","South Korea","JPN","Japan",30617,2018,"HS12",2555.3
"KOR","South Korea","JPN","Japan",30627,2018,"HS12",54.22
"KOR","South Korea","JPN","Japan",160529,2018,"HS12",30.08
"KOR","South Korea","KAZ","Kazakhstan",160529,2018,"HS12",0.002
"KOR","South Korea","KHM","Cambodia",160521,2018,"HS12",3.857
"KOR","South Korea","KHM","Cambodia",160529,2018,"HS12",0.148
"KOR","South Korea","KIR","Kiribati",30617,2018,"HS12",0.12
"KOR","South Korea","KWT","Kuwait",30617,2018,"HS12",0.018
"KOR","South Korea","KWT","Kuwait",30627,2018,"HS12",0.22
"KOR","South Korea","KWT","Kuwait",160529,2018,"HS12",0.364
"KOR","South Korea","LAO","Laos",30627,2018,"HS12",0.214
"KOR","South Korea","LAO","Laos",160521,2018,"HS12",2.146
"KOR","South Korea","MAR","Morocco",30617,2018,"HS12",0.025
"KOR","South Korea","MAR","Morocco",160521,2018,"HS12",0.1
"KOR","South Korea","MMR","Myanmar (Burma)",160521,2018,"HS12",17.3
"KOR","South Korea","MMR","Myanmar (Burma)",160529,2018,"HS12",0.819
"KOR","South Korea","MNE","Montenegro",30617,2018,"HS12",0.72
"KOR","South Korea","MNG","Mongolia",30617,2018,"HS12",1.736
"KOR","South Korea","MNG","Mongolia",160521,2018,"HS12",1.539
"KOR","South Korea","MNG","Mongolia",160529,2018,"HS12",2.162
"KOR","South Korea","MYS","Malaysia",30617,2018,"HS12",6.2
"KOR","South Korea","MYS","Malaysia",30627,2018,"HS12",0.451
"KOR","South Korea","MYS","Malaysia",160521,2018,"HS12",1.541
"KOR","South Korea","MYS","Malaysia",160529,2018,"HS12",0.216
"KOR","South Korea","NGA","Nigeria",30626,2018,"HS12",1.5
"KOR","South Korea","NLD","Netherlands",30627,2018,"HS12",1.92
"KOR","South Korea","NOR","Norway",30617,2018,"HS12",0.066
"KOR","South Korea","NOR","Norway",160521,2018,"HS12",0.927
"KOR","South Korea","NZL","New Zealand",30617,2018,"HS12",1.318
"KOR","South Korea","NZL","New Zealand",30627,2018,"HS12",1.426
"KOR","South Korea","NZL","New Zealand",160521,2018,"HS12",0.068
"KOR","South Korea","NZL","New Zealand",160529,2018,"HS12",1.013
"KOR","South Korea","PHL","Philippines",30617,2018,"HS12",24.605
"KOR","South Korea","PHL","Philippines",30627,2018,"HS12",0.06
"KOR","South Korea","PHL","Philippines",160529,2018,"HS12",0.479
"KOR","South Korea","PLW","Palau",160521,2018,"HS12",0.009
"KOR","South Korea","PLW","Palau",160529,2018,"HS12",0.004
"KOR","South Korea","PRY","Paraguay",30616,2018,"HS12",0.2
"KOR","South Korea","PRY","Paraguay",30617,2018,"HS12",1.708
"KOR","South Korea","PRY","Paraguay",30626,2018,"HS12",0.9
"KOR","South Korea","QAT","Qatar",30617,2018,"HS12",0.1
"KOR","South Korea","SAU","Saudi Arabia",30616,2018,"HS12",0.67
"KOR","South Korea","SEN","Senegal",30627,2018,"HS12",0.024
"KOR","South Korea","SEN","Senegal",160529,2018,"HS12",0.092
"KOR","South Korea","SGP","Singapore",30617,2018,"HS12",0.001
"KOR","South Korea","SGP","Singapore",30627,2018,"HS12",0.12
"KOR","South Korea","SGP","Singapore",160521,2018,"HS12",0.25
"KOR","South Korea","SGP","Singapore",160529,2018,"HS12",0.164
"KOR","South Korea","SVK","Slovakia",160529,2018,"HS12",0.004
"KOR","South Korea","SVN","Slovenia",30617,2018,"HS12",0.072
"KOR","South Korea","SYC","Seychelles",160521,2018,"HS12",0.037
"KOR","South Korea","THA","Thailand",30616,2018,"HS12",5.232
"KOR","South Korea","THA","Thailand",30617,2018,"HS12",45
"KOR","South Korea","THA","Thailand",30626,2018,"HS12",0.003
"KOR","South Korea","THA","Thailand",30627,2018,"HS12",0.383
"KOR","South Korea","THA","Thailand",160529,2018,"HS12",0.045
"KOR","South Korea","TWN","Taiwan",30617,2018,"HS12",24.698
"KOR","South Korea","TWN","Taiwan",30627,2018,"HS12",0.924
"KOR","South Korea","TWN","Taiwan",160521,2018,"HS12",0.009
"KOR","South Korea","TWN","Taiwan",160529,2018,"HS12",2.044
"KOR","South Korea","USA","United States",30617,2018,"HS12",4.701
"KOR","South Korea","USA","United States",30626,2018,"HS12",2.425
"KOR","South Korea","USA","United States",30627,2018,"HS12",55.615
"KOR","South Korea","USA","United States",160521,2018,"HS12",62.34
"KOR","South Korea","USA","United States",160529,2018,"HS12",6.006
"KOR","South Korea","VNM","Vietnam",30616,2018,"HS12",20.724
"KOR","South Korea","VNM","Vietnam",30617,2018,"HS12",26.883
"KOR","South Korea","VNM","Vietnam",30627,2018,"HS12",2
"KOR","South Korea","VNM","Vietnam",160521,2018,"HS12",2.321
"KOR","South Korea","VNM","Vietnam",160529,2018,"HS12",0.199
"KOR","South Korea","ZAF","South Africa",30627,2018,"HS12",0.046
"KOR","South Korea","ZAF","South Africa",160521,2018,"HS12",0.036
"KOR","South Korea","ZAF","South Africa",160529,2018,"HS12",0.01
"KWT","Kuwait","ARE","United Arab Emirates",30617,2018,"HS12",16.452
"KWT","Kuwait","BHR","Bahrain",30617,2018,"HS12",0.65
"KWT","Kuwait","BHR","Bahrain",30627,2018,"HS12",1.6
"KWT","Kuwait","BHR","Bahrain",160529,2018,"HS12",1.35
"KWT","Kuwait","LBN","Lebanon",30617,2018,"HS12",0.71
"KWT","Kuwait","LBN","Lebanon",160529,2018,"HS12",0.1
"KWT","Kuwait","QAT","Qatar",30616,2018,"HS12",29.3
"KWT","Kuwait","QAT","Qatar",30617,2018,"HS12",53.082
"KWT","Kuwait","QAT","Qatar",30627,2018,"HS12",1.99
"KWT","Kuwait","QAT","Qatar",160529,2018,"HS12",21.5
"KWT","Kuwait","VNM","Vietnam",30617,2018,"HS12",3.3
"LAO","Laos","CAN","Canada",30617,2018,"HS12",0.031
